head_name	relation	tail_name
SULBACTAM	CONTRAINDICATES	infectious mononucleosis
TAZOBACTAM	CONTRAINDICATES	infectious mononucleosis
CIPROFLOXACIN	CONTRAINDICATES	epilepsy
CIPROFLOXACIN	CONTRAINDICATES	potassium deficiency disease
CIPROFLOXACIN	CONTRAINDICATES	kidney disorder
CIPROFLOXACIN	CONTRAINDICATES	tendinitis
CIPROFLOXACIN	CONTRAINDICATES	myasthenia gravis
METHYLDOPA	CONTRAINDICATES	hepatic coma
METHYLDOPA	CONTRAINDICATES	hypercalcemia disease
METHYLDOPA	CONTRAINDICATES	hyperparathyroidism
METHYLDOPA	CONTRAINDICATES	depressive disorder
METHYLDOPA	CONTRAINDICATES	anemia
METHYLDOPA	CONTRAINDICATES	diabetes mellitus
METHYLDOPA	CONTRAINDICATES	potassium deficiency disease
METHYLDOPA	CONTRAINDICATES	anuria
METHYLDOPA	CONTRAINDICATES	kidney disorder
METHYLDOPA	CONTRAINDICATES	gout
METHYLDOPA	CONTRAINDICATES	acute pancreatitis
METHYLDOPA	CONTRAINDICATES	systemic lupus erythematosus
METHYLDOPA	CONTRAINDICATES	pheochromocytoma
METHYLDOPA	CONTRAINDICATES	autoimmune hemolytic anemia
METHYLDOPA	CONTRAINDICATES	inherited porphyria
METHYLDOPA	CONTRAINDICATES	parkinsonian disorder
MECHLORETHAMINE	CONTRAINDICATES	anemia
MECHLORETHAMINE	CONTRAINDICATES	leukopenia
MECHLORETHAMINE	CONTRAINDICATES	amyloidosis
ISONIAZID	CONTRAINDICATES	diabetes mellitus
ISONIAZID	CONTRAINDICATES	gout
ISONIAZID	CONTRAINDICATES	inherited porphyria
NORFLOXACIN	CONTRAINDICATES	pancytopenia
NORFLOXACIN	CONTRAINDICATES	agranulocytosis
NORFLOXACIN	CONTRAINDICATES	depressive disorder
NORFLOXACIN	CONTRAINDICATES	drug-induced hepatitis
NORFLOXACIN	CONTRAINDICATES	anemia
NORFLOXACIN	CONTRAINDICATES	diabetes mellitus
NORFLOXACIN	CONTRAINDICATES	epilepsy
NORFLOXACIN	CONTRAINDICATES	potassium deficiency disease
NORFLOXACIN	CONTRAINDICATES	kidney disorder
NORFLOXACIN	CONTRAINDICATES	psychotic disorder
NORFLOXACIN	CONTRAINDICATES	leukopenia
NORFLOXACIN	CONTRAINDICATES	tendinitis
NORFLOXACIN	CONTRAINDICATES	myasthenia gravis
CODEINE	CONTRAINDICATES	hepatic coma
CODEINE	CONTRAINDICATES	hepatic encephalopathy
CODEINE	CONTRAINDICATES	angle-closure glaucoma
CODEINE	CONTRAINDICATES	depressive disorder
CODEINE	CONTRAINDICATES	urethral stricture
CODEINE	CONTRAINDICATES	anemia
CODEINE	CONTRAINDICATES	gastritis
CODEINE	CONTRAINDICATES	diabetes mellitus
CODEINE	CONTRAINDICATES	epilepsy
CODEINE	CONTRAINDICATES	myocardial infarction
