head_name	relation	tail_name
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-3
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-4
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-5
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-6
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-1
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-2
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-3
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit delta
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit epsilon
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-1
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-2
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-3
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit pi
BUTALBITAL	TARGETS	Gamma-aminobutyric acid receptor subunit theta
AMSACRINE	TARGETS	DNA topoisomerase 2-alpha
AMSACRINE	TARGETS	DNA topoisomerase 2-beta
ETHACRYNIC ACID	TARGETS	Solute carrier family 12 member 1
ATENOLOL	TARGETS	Beta-1 adrenergic receptor
ASPIRIN	TARGETS	Prostaglandin G/H synthase 1
ASPIRIN	TARGETS	Prostaglandin G/H synthase 2
SULPIRIDE	TARGETS	D(2) dopamine receptor
PRACTOLOL	TARGETS	Beta-1 adrenergic receptor
GEMFIBROZIL	TARGETS	Peroxisome proliferator-activated receptor alpha
MELATONIN	TARGETS	Melatonin receptor type 1A
MELATONIN	TARGETS	Melatonin receptor type 1B
FLINDOKALNER	TARGETS	Calcium-activated potassium channel subunit alpha-1
FLINDOKALNER	TARGETS	Potassium voltage-gated channel subfamily KQT member 2
FLINDOKALNER	TARGETS	Potassium voltage-gated channel subfamily KQT member 3
FLINDOKALNER	TARGETS	Potassium voltage-gated channel subfamily KQT member 4
FLINDOKALNER	TARGETS	Potassium voltage-gated channel subfamily KQT member 5
ONDANSETRON	TARGETS	5-hydroxytryptamine receptor 3A
TOLIMIDONE	TARGETS	Tyrosine-protein kinase Lyn
HYDROXYUREA	TARGETS	Ribonucleoside-diphosphate reductase large subunit
HYDROXYUREA	TARGETS	Ribonucleoside-diphosphate reductase subunit M2 B
HYDROXYUREA	TARGETS	Ribonucleoside-diphosphate reductase subunit M2
ROLIPRAM	TARGETS	3',5'-cyclic-AMP phosphodiesterase 4A
ROLIPRAM	TARGETS	3',5'-cyclic-AMP phosphodiesterase 4B
ROLIPRAM	TARGETS	3',5'-cyclic-AMP phosphodiesterase 4C
ROLIPRAM	TARGETS	3',5'-cyclic-AMP phosphodiesterase 4D
THIORIDAZINE	TARGETS	5-hydroxytryptamine receptor 2A
THIORIDAZINE	TARGETS	5-hydroxytryptamine receptor 2C
THIORIDAZINE	TARGETS	D(2) dopamine receptor
THIORIDAZINE	TARGETS	D(3) dopamine receptor
THIORIDAZINE	TARGETS	D(4) dopamine receptor
LANSOPRAZOLE	TARGETS	Potassium-transporting ATPase alpha chain 1
LANSOPRAZOLE	TARGETS	Potassium-transporting ATPase subunit beta
CHEMBL9568	TARGETS	Dihydrofolate reductase
METHYLDOPA	TARGETS	Alpha-2A adrenergic receptor
METHYLDOPA	TARGETS	Alpha-2B adrenergic receptor
METHYLDOPA	TARGETS	Alpha-2C adrenergic receptor
HALOPERIDOL	TARGETS	5-hydroxytryptamine receptor 2A
HALOPERIDOL	TARGETS	D(2) dopamine receptor
HALOPERIDOL	TARGETS	D(3) dopamine receptor
HALOPERIDOL	TARGETS	D(4) dopamine receptor
THALIDOMIDE	TARGETS	DNA damage-binding protein 1
THALIDOMIDE	TARGETS	Protein cereblon
THALIDOMIDE	TARGETS	Cullin-4A
THALIDOMIDE	TARGETS	E3 ubiquitin-protein ligase RBX1
CIMETIDINE	TARGETS	Histamine H2 receptor
CHLORPROMAZINE	TARGETS	5-hydroxytryptamine receptor 2A
CHLORPROMAZINE	TARGETS	D(2) dopamine receptor
CHLORPROMAZINE	TARGETS	D(3) dopamine receptor
CHLORPROMAZINE	TARGETS	D(4) dopamine receptor
DROLOXIFENE	TARGETS	Estrogen receptor
DROLOXIFENE	TARGETS	Estrogen receptor beta
AMINOGLUTETHIMIDE	TARGETS	Cholesterol side-chain cleavage enzyme, mitochondrial
AMINOGLUTETHIMIDE	TARGETS	Aromatase
IDOXIFENE	TARGETS	Estrogen receptor
IDOXIFENE	TARGETS	Estrogen receptor beta
AMPHETAMINE	TARGETS	Sodium-dependent noradrenaline transporter
AMPHETAMINE	TARGETS	Sodium-dependent dopamine transporter
ISOSORBIDE DINITRATE	TARGETS	Guanylate cyclase soluble subunit alpha-1
ISOSORBIDE DINITRATE	TARGETS	Guanylate cyclase soluble subunit alpha-2
ISOSORBIDE DINITRATE	TARGETS	Guanylate cyclase soluble subunit beta-1
ISOSORBIDE DINITRATE	TARGETS	Guanylate cyclase soluble subunit beta-2
INDAPAMIDE	TARGETS	Solute carrier family 12 member 3
AFIMOXIFENE	TARGETS	Estrogen-related receptor gamma
AFIMOXIFENE	TARGETS	Estrogen receptor
AFIMOXIFENE	TARGETS	Estrogen receptor beta
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-1
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-2
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-3
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-4
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-5
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-6
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-1
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-2
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-3
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit delta
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit epsilon
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-1
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-2
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-3
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit pi
FLUMAZENIL	TARGETS	Gamma-aminobutyric acid receptor subunit theta
TROGLITAZONE	TARGETS	Bromodomain-containing protein 4
TROGLITAZONE	TARGETS	Peroxisome proliferator-activated receptor gamma
ETRETINATE	TARGETS	Retinoic acid receptor RXR-alpha
ETRETINATE	TARGETS	Retinoic acid receptor RXR-beta
ETRETINATE	TARGETS	Retinoic acid receptor RXR-gamma
ETRETINATE	TARGETS	Retinoic acid receptor alpha
ETRETINATE	TARGETS	Retinoic acid receptor beta
ETRETINATE	TARGETS	Retinoic acid receptor gamma
AGOMELATINE	TARGETS	5-hydroxytryptamine receptor 2C
AGOMELATINE	TARGETS	Melatonin receptor type 1A
AGOMELATINE	TARGETS	Melatonin receptor type 1B
BICALUTAMIDE	TARGETS	Androgen receptor
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-1
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-2
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-3
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-4
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-5
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-6
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-1
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-2
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit beta-3
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit delta
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit epsilon
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-1
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-2
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-3
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit pi
DIAZEPAM	TARGETS	Gamma-aminobutyric acid receptor subunit theta
ETORICOXIB	TARGETS	Prostaglandin G/H synthase 2
LIDOCAINE	TARGETS	Sodium channel protein type 1 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 2 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 3 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 4 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 5 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 7 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 8 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 9 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 10 subunit alpha
LIDOCAINE	TARGETS	Sodium channel protein type 11 subunit alpha
PIRITREXIM	TARGETS	Dihydrofolate reductase
VALPROATE SODIUM	TARGETS	Succinate-semialdehyde dehydrogenase, mitochondrial
DIETHYLSTILBESTROL	TARGETS	Estrogen receptor
CARBACHOL	TARGETS	Muscarinic acetylcholine receptor M3
PHENYTOIN	TARGETS	Sodium channel protein type 1 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 2 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 3 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 4 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 5 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 7 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 8 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 9 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 10 subunit alpha
PHENYTOIN	TARGETS	Sodium channel protein type 11 subunit alpha
SIROLIMUS	TARGETS	Peptidyl-prolyl cis-trans isomerase FKBP1A
TALNETANT	TARGETS	Neuromedin-K receptor
PIRENZEPINE	TARGETS	Muscarinic acetylcholine receptor M1
IDAZOXAN	TARGETS	Alpha-2A adrenergic receptor
IDAZOXAN	TARGETS	Alpha-2B adrenergic receptor
IDAZOXAN	TARGETS	Alpha-2C adrenergic receptor
AZD-7624	TARGETS	Mitogen-activated protein kinase 14
GLYBURIDE	TARGETS	ATP-binding cassette sub-family C member 8
GLYBURIDE	TARGETS	ATP-sensitive inward rectifier potassium channel 11
SORBINIL	TARGETS	Aldo-keto reductase family 1 member B1
HYDROCHLOROTHIAZIDE	TARGETS	Solute carrier family 12 member 3
FUROSEMIDE	TARGETS	Solute carrier family 12 member 1
TOLRESTAT	TARGETS	Aldo-keto reductase family 1 member B1
LOVASTATIN	TARGETS	3-hydroxy-3-methylglutaryl-coenzyme A reductase
DRONABINOL	TARGETS	Cannabinoid receptor 1
RALOXIFENE	TARGETS	Estrogen receptor
DOFETILIDE	TARGETS	Voltage-gated inwardly rectifying potassium channel KCNH2
9-AMINOCAMPTOTHECIN	TARGETS	DNA topoisomerase 1
TRETINOIN	TARGETS	Retinoic acid receptor alpha
TRETINOIN	TARGETS	Retinoic acid receptor beta
TRETINOIN	TARGETS	Retinoic acid receptor gamma
CHLORPROPAMIDE	TARGETS	ATP-binding cassette sub-family C member 8
CHLORPROPAMIDE	TARGETS	ATP-sensitive inward rectifier potassium channel 11
TIMOLOL	TARGETS	Beta-1 adrenergic receptor
TIMOLOL	TARGETS	Beta-2 adrenergic receptor
PINDOLOL	TARGETS	Beta-1 adrenergic receptor
PINDOLOL	TARGETS	Beta-2 adrenergic receptor
