head_name	relation	tail_name
Inhibitor of growth protein 3	EXPRESSION_CHANGED_IN	carcinoma of liver and intrahepatic biliary tract
Inhibitor of growth protein 3	EXPRESSION_CHANGED_IN	castration-resistant prostate carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	pulmonary fibrosis
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	urinary bladder cancer
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	adenocarcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	urinary bladder carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	urinary bladder neoplasm
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	cancer
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	cervical cancer
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	clear cell renal carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	renal cell carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	squamous cell carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	cervical carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	glioblastoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	adult glioblastoma
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	breast neoplasm
Inhibitor of growth protein 4	EXPRESSION_CHANGED_IN	colorectal carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	small cell lung carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	urinary bladder cancer
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	mucinous adenocarcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	adenocarcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	urinary bladder carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	urinary bladder neoplasm
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	breast carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	squamous cell carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	lung carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	ovarian carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	endometrial carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	benign neoplasm
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	exocrine pancreatic carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	hepatitis B virus infection
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	bone osteosarcoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	gastric carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	lung cancer
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	osteosarcoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	breast cancer
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	ovarian cancer
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	glioma
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	ovarian neoplasm
Inhibitor of growth protein 5	EXPRESSION_CHANGED_IN	metastatic carcinoma
Interferon gamma receptor 1	EXPRESSION_CHANGED_IN	bacterial infectious disease
