head_name	relation	tail_name
AT-rich interactive domain-containing protein 1B	HAS_CHROMOSOMAL_REARRANGEMENT_IN	chromosome 6q24-q25 deletion syndrome
Ceramide synthase 3	HAS_CHROMOSOMAL_REARRANGEMENT_IN	Weill-Marchesani 4 syndrome, recessive
Pituitary homeobox 1	HAS_CHROMOSOMAL_REARRANGEMENT_IN	laurin-Sandrow syndrome
