head_name	relation	tail_name
GENISTEIN	TREATS	rectal cancer
GENISTEIN	TREATS	cystic fibrosis
GENISTEIN	TREATS	metabolic syndrome X
GENISTEIN	TREATS	long COVID-19
GENISTEIN	TREATS	breast neoplasm
DILTIAZEM	TREATS	thrombotic disease
DILTIAZEM	TREATS	constipation disorder
DILTIAZEM	TREATS	atrial fibrillation
DILTIAZEM	TREATS	cardiovascular disorder
DILTIAZEM	TREATS	coronary artery disorder
DILTIAZEM	TREATS	hypertensive disorder
DILTIAZEM	TREATS	neoplasm
DILTIAZEM	TREATS	severe acute respiratory syndrome
DILTIAZEM	TREATS	anus disorder
DILTIAZEM	TREATS	type 2 diabetes mellitus
DILTIAZEM	TREATS	ischemia reperfusion injury
DILTIAZEM	TREATS	heart failure
DILTIAZEM	TREATS	drug dependence
DILTIAZEM	TREATS	atherosclerosis
DILTIAZEM	TREATS	hypotensive disorder
DILTIAZEM	TREATS	diastolic heart failure
DILTIAZEM	TREATS	influenza
DILTIAZEM	TREATS	hemorrhoid
DILTIAZEM	TREATS	Prinzmetal angina
DILTIAZEM	TREATS	metabolic syndrome X
DILTIAZEM	TREATS	myocardial ischemia
ATENOLOL	TREATS	essential hypertension
ATENOLOL	TREATS	atrial fibrillation
ATENOLOL	TREATS	cardiovascular disorder
ATENOLOL	TREATS	coronary artery disorder
ATENOLOL	TREATS	diabetes mellitus
ATENOLOL	TREATS	hypertensive disorder
ATENOLOL	TREATS	myocardial infarction
ATENOLOL	TREATS	stroke disorder
ATENOLOL	TREATS	post-traumatic stress disorder
ATENOLOL	TREATS	essential tremor
ATENOLOL	TREATS	heart failure
ATENOLOL	TREATS	heart disorder
ATENOLOL	TREATS	osteoporosis
ATENOLOL	TREATS	vascular disorder
ATENOLOL	TREATS	hemangioma
ATENOLOL	TREATS	diastolic heart failure
ATENOLOL	TREATS	mitral valve stenosis
ATENOLOL	TREATS	mitral valve prolapse
ATENOLOL	TREATS	Marfan syndrome
ATENOLOL	TREATS	cerebrovascular disorder
ATENOLOL	TREATS	thyrotoxicosis
ATENOLOL	TREATS	postural orthostatic tachycardia syndrome
ATENOLOL	TREATS	myocardial ischemia
ASPIRIN	TREATS	cerebral infarction
ASPIRIN	TREATS	blood coagulation disease
ASPIRIN	TREATS	blindness (disorder)
ASPIRIN	TREATS	thrombotic disease
ASPIRIN	TREATS	major depressive disorder
ASPIRIN	TREATS	gastric ulcer
ASPIRIN	TREATS	pharyngitis
ASPIRIN	TREATS	thrombophilia
ASPIRIN	TREATS	asthma
ASPIRIN	TREATS	atrial fibrillation
ASPIRIN	TREATS	bipolar disorder
ASPIRIN	TREATS	macular degeneration
ASPIRIN	TREATS	disseminated intravascular coagulation
ASPIRIN	TREATS	chronic obstructive pulmonary disease
ASPIRIN	TREATS	coronary artery disorder
ASPIRIN	TREATS	cutaneous melanoma
ASPIRIN	TREATS	diabetes mellitus
ASPIRIN	TREATS	essential thrombocythemia
ASPIRIN	TREATS	fetal growth restriction
ASPIRIN	TREATS	hypertensive disorder
ASPIRIN	TREATS	hypertrophic cardiomyopathy
ASPIRIN	TREATS	infertility disorder
ASPIRIN	TREATS	ischemic disease
ASPIRIN	TREATS	lung adenocarcinoma
ASPIRIN	TREATS	myocardial infarction
ASPIRIN	TREATS	neoplasm
ASPIRIN	TREATS	periodontitis
ASPIRIN	TREATS	prostate adenocarcinoma
ASPIRIN	TREATS	respiratory system disorder
ASPIRIN	TREATS	severe acute respiratory syndrome
ASPIRIN	TREATS	squamous cell carcinoma
ASPIRIN	TREATS	stroke disorder
ASPIRIN	TREATS	ulcerative colitis
ASPIRIN	TREATS	HIV infectious disease
ASPIRIN	TREATS	cataract
ASPIRIN	TREATS	inherited lipid metabolism disorder
ASPIRIN	TREATS	type 2 diabetes mellitus
ASPIRIN	TREATS	age-related macular degeneration
ASPIRIN	TREATS	prostate carcinoma
ASPIRIN	TREATS	osteoarthritis
ASPIRIN	TREATS	internal carotid artery stenosis
ASPIRIN	TREATS	exocrine pancreatic carcinoma
ASPIRIN	TREATS	peptic ulcer disease
ASPIRIN	TREATS	non-small cell lung carcinoma
ASPIRIN	TREATS	pneumonia
ASPIRIN	TREATS	transient ischemic attack
ASPIRIN	TREATS	diabetic retinopathy
ASPIRIN	TREATS	migraine disorder
ASPIRIN	TREATS	brain aneurysm
ASPIRIN	TREATS	peripheral vascular disease
ASPIRIN	TREATS	multiple sclerosis
ASPIRIN	TREATS	atherosclerosis
ASPIRIN	TREATS	bone fracture
ASPIRIN	TREATS	hip fracture
ASPIRIN	TREATS	colorectal neoplasm
ASPIRIN	TREATS	hypertriglyceridemia
ASPIRIN	TREATS	osteonecrosis
ASPIRIN	TREATS	vascular disorder
ASPIRIN	TREATS	peripheral arterial disease
ASPIRIN	TREATS	brain infarction
ASPIRIN	TREATS	venous thromboembolism
ASPIRIN	TREATS	colonic neoplasm
ASPIRIN	TREATS	duodenal ulcer
ASPIRIN	TREATS	rectal cancer
ASPIRIN	TREATS	colorectal adenoma
ASPIRIN	TREATS	psychotic disorder
ASPIRIN	TREATS	schizoaffective disorder
ASPIRIN	TREATS	acute coronary syndrome
ASPIRIN	TREATS	arthritic joint disease
ASPIRIN	TREATS	herpes simplex infectious disease
ASPIRIN	TREATS	head and neck cancer
ASPIRIN	TREATS	acute chest syndrome
ASPIRIN	TREATS	autoimmune thrombocytopenic purpura
ASPIRIN	TREATS	cerebral atherosclerosis
ASPIRIN	TREATS	habitual spontaneous abortion
ASPIRIN	TREATS	common cold
ASPIRIN	TREATS	influenza
ASPIRIN	TREATS	nicotine dependence
ASPIRIN	TREATS	acute myocardial infarction
ASPIRIN	TREATS	oral mucosa leukoplakia
ASPIRIN	TREATS	placental insufficiency
ASPIRIN	TREATS	retinal artery occlusion
ASPIRIN	TREATS	retinal vein occlusion
ASPIRIN	TREATS	rheumatic heart disease
ASPIRIN	TREATS	viral pneumonia
ASPIRIN	TREATS	systemic lupus erythematosus
ASPIRIN	TREATS	plasma cell myeloma
ASPIRIN	TREATS	acquired polycythemia vera
ASPIRIN	TREATS	hepatocellular carcinoma
ASPIRIN	TREATS	ovarian cancer
ASPIRIN	TREATS	adenomyosis
ASPIRIN	TREATS	mucocutaneous lymph node syndrome
ASPIRIN	TREATS	rheumatoid arthritis
ASPIRIN	TREATS	cerebrovascular disorder
ASPIRIN	TREATS	chronic myelogenous leukemia, BCR-ABL1 positive
ASPIRIN	TREATS	sickle cell disease
ASPIRIN	TREATS	metabolic syndrome X
ASPIRIN	TREATS	insomnia
ASPIRIN	TREATS	Barrett esophagus
ASPIRIN	TREATS	nasopharyngeal carcinoma
ASPIRIN	TREATS	thrombotic thrombocytopenic purpura
ASPIRIN	TREATS	hairy cell leukemia
ASPIRIN	TREATS	acute lung injury
