head_name	relation	tail_name
Enfuvirtide	METABOLIZED_BY	Cytochrome P450 2C19
Enfuvirtide	METABOLIZED_BY	Cytochrome P450 2E1
Isosorbide mononitrate	METABOLIZED_BY	Cytochrome P450 3A4
Felodipine	METABOLIZED_BY	Cytochrome P450 3A4
Felodipine	METABOLIZED_BY	Cytochrome P450 3A5
Felodipine	METABOLIZED_BY	Cytochrome P450 3A7
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 1A2
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 2A6
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 2B6
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 2C9
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 2D6
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 2E1
Methoxyflurane	METABOLIZED_BY	Cytochrome P450 3A4
Irbesartan	METABOLIZED_BY	Cytochrome P450 2C8
Irbesartan	METABOLIZED_BY	Cytochrome P450 2C9
Irbesartan	METABOLIZED_BY	Cytochrome P450 3A4
Irbesartan	METABOLIZED_BY	Prostaglandin G/H synthase 1
Irbesartan	METABOLIZED_BY	UDP-glucuronosyltransferase 1A3
Probenecid	METABOLIZED_BY	Cytochrome P450 2C8
Probenecid	METABOLIZED_BY	Cytochrome P450 2C9
Probenecid	METABOLIZED_BY	Cytochrome P450 3A4
Probenecid	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Mercaptopurine	METABOLIZED_BY	Cytochrome P450 1A1
Mercaptopurine	METABOLIZED_BY	Thiopurine S-methyltransferase
Mercaptopurine	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Procainamide	METABOLIZED_BY	Arylamine N-acetyltransferase 1
Procainamide	METABOLIZED_BY	Arylamine N-acetyltransferase 2
Procainamide	METABOLIZED_BY	Cytochrome P450 2D6
Procainamide	METABOLIZED_BY	RNA cytidine acetyltransferase
Tolterodine	METABOLIZED_BY	Cytochrome P450 2C9
Tolterodine	METABOLIZED_BY	Cytochrome P450 2C19
Tolterodine	METABOLIZED_BY	Cytochrome P450 2D6
Tolterodine	METABOLIZED_BY	Cytochrome P450 3A4
Fenofibrate	METABOLIZED_BY	Cytochrome P450 3A4
Fenofibrate	METABOLIZED_BY	Liver carboxylesterase 1
Fenofibrate	METABOLIZED_BY	UDP-glucuronosyltransferase 1A9
Thalidomide	METABOLIZED_BY	Cytochrome P450 2A6
Thalidomide	METABOLIZED_BY	Cytochrome P450 2C8
Thalidomide	METABOLIZED_BY	Cytochrome P450 2C9
Thalidomide	METABOLIZED_BY	Cytochrome P450 2C18
Thalidomide	METABOLIZED_BY	Cytochrome P450 2C19
Thalidomide	METABOLIZED_BY	Cytochrome P450 2E1
Thalidomide	METABOLIZED_BY	Cytochrome P450 3A5
Thalidomide	METABOLIZED_BY	Prostaglandin G/H synthase 1
Melphalan	METABOLIZED_BY	Glutathione S-transferase A1
Rifampin	METABOLIZED_BY	Cytochrome P450 1A2
Rifampin	METABOLIZED_BY	Cytochrome P450 2C9
Rifampin	METABOLIZED_BY	Cytochrome P450 2C19
Rifampin	METABOLIZED_BY	Cytochrome P450 2D6
Rifampin	METABOLIZED_BY	Cytochrome P450 2E1
Rifampin	METABOLIZED_BY	Cytochrome P450 3A4
Lubiprostone	METABOLIZED_BY	Carbonyl reductase [NADPH] 1
Fluocinonide	METABOLIZED_BY	Cytochrome P450 3A4
Fluocinonide	METABOLIZED_BY	Cytochrome P450 3A5
Abacavir	METABOLIZED_BY	Alcohol dehydrogenase 6
Abacavir	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Abacavir	METABOLIZED_BY	UDP-glucuronosyltransferase 2B7
Ergoloid mesylate	METABOLIZED_BY	Cytochrome P450 3A4
Ibuprofen	METABOLIZED_BY	Acyl-coenzyme A thioesterase 2, mitochondrial
Ibuprofen	METABOLIZED_BY	Alpha-methylacyl-CoA racemase
Ibuprofen	METABOLIZED_BY	Cytochrome P450 2C8
Ibuprofen	METABOLIZED_BY	Cytochrome P450 2C9
Ibuprofen	METABOLIZED_BY	Cytochrome P450 2C19
Ibuprofen	METABOLIZED_BY	Cytochrome P450 3A4
Ibuprofen	METABOLIZED_BY	UDP-glucuronosyltransferase 1A3
Ibuprofen	METABOLIZED_BY	UDP-glucuronosyltransferase 1A9
Ibuprofen	METABOLIZED_BY	UDP-glucuronosyltransferase 2B7
Nitrendipine	METABOLIZED_BY	Cytochrome P450 3A4
Nitrendipine	METABOLIZED_BY	Cytochrome P450 3A5
Nitrendipine	METABOLIZED_BY	Cytochrome P450 3A7
Tocainide	METABOLIZED_BY	Cytochrome P450 1A2
Praziquantel	METABOLIZED_BY	Cytochrome P450 1A2
Praziquantel	METABOLIZED_BY	Cytochrome P450 2C19
Praziquantel	METABOLIZED_BY	Cytochrome P450 3A43
Praziquantel	METABOLIZED_BY	Cytochrome P450 3A4
Praziquantel	METABOLIZED_BY	Cytochrome P450 3A5
