head_name	relation	tail_name
Remoxipride	CARRIED_BY	Alpha-1-acid glycoprotein 1
Remoxipride	CARRIED_BY	Alpha-1-acid glycoprotein 2
Rosiglitazone	CARRIED_BY	Albumin
Acetohexamide	CARRIED_BY	Albumin
Ampicillin	CARRIED_BY	Albumin
Spironolactone	CARRIED_BY	Alpha-1-acid glycoprotein 1
Spironolactone	CARRIED_BY	Alpha-1-acid glycoprotein 2
Spironolactone	CARRIED_BY	Albumin
Triprolidine	CARRIED_BY	Albumin
Cefpiramide	CARRIED_BY	Albumin
Trifluridine	CARRIED_BY	Albumin
Cyproheptadine	CARRIED_BY	Albumin
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein complex acid labile subunit
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 1
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 2
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 3
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 4
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 5
Mecasermin	CARRIED_BY	Insulin-like growth factor-binding protein 6
Nelarabine	CARRIED_BY	Equilibrative nucleoside transporter 1
Bismuth subsalicylate	CARRIED_BY	Albumin
Bismuth subsalicylate	CARRIED_BY	Serotransferrin
Insulin detemir	CARRIED_BY	Albumin
Fosphenytoin	CARRIED_BY	Albumin
Fosphenytoin	CARRIED_BY	Thyroxine-binding globulin
Polythiazide	CARRIED_BY	Albumin
Cefazolin	CARRIED_BY	Albumin
Cefonicid	CARRIED_BY	Albumin
Cefoperazone	CARRIED_BY	Albumin
Cefotetan	CARRIED_BY	Albumin
Penbutolol	CARRIED_BY	Alpha-1-acid glycoprotein 1
Ephedrine	CARRIED_BY	Albumin
3',5'-Dinitro-N-Acetyl-L-Thyronine	CARRIED_BY	Transthyretin
2-Methoxyestradiol	CARRIED_BY	Sex hormone-binding globulin
Ceftazidime	CARRIED_BY	Albumin
Betamethasone	CARRIED_BY	Albumin
Betamethasone	CARRIED_BY	Corticosteroid-binding globulin
Levothyroxine	CARRIED_BY	Albumin
Levothyroxine	CARRIED_BY	Thyroxine-binding globulin
Levothyroxine	CARRIED_BY	Transthyretin
Meperidine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Meperidine	CARRIED_BY	Albumin
Cefalotin	CARRIED_BY	Albumin
Prazosin	CARRIED_BY	Alpha-1-acid glycoprotein 1
Imipramine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Imipramine	CARRIED_BY	Albumin
Acitretin	CARRIED_BY	Albumin
Verteporfin	CARRIED_BY	Apolipoprotein A-I
Verteporfin	CARRIED_BY	Apolipoprotein A-II
Verteporfin	CARRIED_BY	Apolipoprotein A-IV
Verteporfin	CARRIED_BY	Apolipoprotein(a)
Verteporfin	CARRIED_BY	Apolipoprotein B-100
Verteporfin	CARRIED_BY	Apolipoprotein C-II
Verteporfin	CARRIED_BY	Apolipoprotein C-III
Verteporfin	CARRIED_BY	Apolipoprotein D
Verteporfin	CARRIED_BY	Apolipoprotein E
Verteporfin	CARRIED_BY	Apolipoprotein L1
Verteporfin	CARRIED_BY	Apolipoprotein M
Nabumetone	CARRIED_BY	Albumin
Fluoxetine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Fluoxetine	CARRIED_BY	Albumin
Duloxetine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Duloxetine	CARRIED_BY	Alpha-1-acid glycoprotein 2
Duloxetine	CARRIED_BY	Albumin
Chlorpromazine	CARRIED_BY	Albumin
Raloxifene	CARRIED_BY	Alpha-1-acid glycoprotein 1
Raloxifene	CARRIED_BY	Albumin
Dicloxacillin	CARRIED_BY	Albumin
Buspirone	CARRIED_BY	Alpha-1-acid glycoprotein 1
Buspirone	CARRIED_BY	Albumin
Zidovudine	CARRIED_BY	Albumin
Oxycodone	CARRIED_BY	Alpha-1-acid glycoprotein 1
Oxycodone	CARRIED_BY	Alpha-1-acid glycoprotein 2
Oxycodone	CARRIED_BY	Albumin
Tolmetin	CARRIED_BY	Albumin
Cimetidine	CARRIED_BY	Albumin
Ritonavir	CARRIED_BY	Alpha-1-acid glycoprotein 1
Ritonavir	CARRIED_BY	Albumin
Vancomycin	CARRIED_BY	Alpha-1-acid glycoprotein 1
Vancomycin	CARRIED_BY	Alpha-1-acid glycoprotein 2
Vancomycin	CARRIED_BY	Albumin
Cisplatin	CARRIED_BY	Albumin
Alitretinoin	CARRIED_BY	Cellular retinoic acid-binding protein 1
Alitretinoin	CARRIED_BY	Cellular retinoic acid-binding protein 2
Oxaliplatin	CARRIED_BY	Albumin
Erlotinib	CARRIED_BY	Alpha-1-acid glycoprotein 1
Erlotinib	CARRIED_BY	Albumin
Mephenytoin	CARRIED_BY	Thyroxine-binding globulin
Ciprofloxacin	CARRIED_BY	Albumin
Nortriptyline	CARRIED_BY	Alpha-1-acid glycoprotein 1
Nortriptyline	CARRIED_BY	Albumin
Amoxapine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Fluorouracil	CARRIED_BY	Albumin
Fluorouracil	CARRIED_BY	Thyroxine-binding globulin
Piroxicam	CARRIED_BY	Albumin
Lamotrigine	CARRIED_BY	Albumin
Hydroxyzine	CARRIED_BY	Albumin
Methotrexate	CARRIED_BY	Albumin
2,4,6-Tribromophenol	CARRIED_BY	Transthyretin
Aluminium	CARRIED_BY	Albumin
Cortisone acetate	CARRIED_BY	Albumin
Cortisone acetate	CARRIED_BY	Corticosteroid-binding globulin
Paramethasone	CARRIED_BY	Corticosteroid-binding globulin
Colchicine	CARRIED_BY	Albumin
Digitoxin	CARRIED_BY	Albumin
Magnesium salicylate	CARRIED_BY	Albumin
Danazol	CARRIED_BY	Sex hormone-binding globulin
Ciclesonide	CARRIED_BY	Corticosteroid-binding globulin
Acenocoumarol	CARRIED_BY	Alpha-1-acid glycoprotein 1
Acenocoumarol	CARRIED_BY	Albumin
Testosterone propionate	CARRIED_BY	Albumin
Testosterone propionate	CARRIED_BY	Sex hormone-binding globulin
Ajmaline	CARRIED_BY	Alpha-1-acid glycoprotein 1
Aprindine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Alfacalcidol	CARRIED_BY	Vitamin D-binding protein
Alfacalcidol	CARRIED_BY	V9H1D9
Diamorphine	CARRIED_BY	Thyroxine-binding globulin
3,3',5,5'-tetrachlorobiphenyl-4,4'-diol	CARRIED_BY	Transthyretin
Cholic Acid	CARRIED_BY	Fatty acid-binding protein, liver
Sulfamerazine	CARRIED_BY	Albumin
Cephalexin	CARRIED_BY	Albumin
Cinnarizine	CARRIED_BY	Albumin
Propranolol	CARRIED_BY	Alpha-1-acid glycoprotein 1
Propranolol	CARRIED_BY	Albumin
Atropine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Fenoprofen	CARRIED_BY	Albumin
Clonidine	CARRIED_BY	Albumin
Sulfamethizole	CARRIED_BY	Albumin
Enalapril	CARRIED_BY	Albumin
Diclofenac	CARRIED_BY	Albumin
Diclofenac	CARRIED_BY	Transthyretin
Fluticasone propionate	CARRIED_BY	Corticosteroid-binding globulin
Fluticasone propionate	CARRIED_BY	Solute carrier organic anion transporter family member 1B1
Fluocinolone acetonide	CARRIED_BY	Corticosteroid-binding globulin
Oxytetracycline	CARRIED_BY	Albumin
Ulobetasol	CARRIED_BY	Corticosteroid-binding globulin
Labetalol	CARRIED_BY	Alpha-1-acid glycoprotein 1
Labetalol	CARRIED_BY	Alpha-1-acid glycoprotein 2
Labetalol	CARRIED_BY	Albumin
Linezolid	CARRIED_BY	Albumin
Medroxyprogesterone acetate	CARRIED_BY	Albumin
Sulindac	CARRIED_BY	Albumin
Nafcillin	CARRIED_BY	Albumin
Chloroquine	CARRIED_BY	Alpha-1-acid glycoprotein 1
Chloroquine	CARRIED_BY	Alpha-1-acid glycoprotein 2
Chloroquine	CARRIED_BY	Albumin
Imatinib	CARRIED_BY	Alpha-1-acid glycoprotein 1
Imatinib	CARRIED_BY	Albumin
Triamcinolone	CARRIED_BY	Albumin
Triamcinolone	CARRIED_BY	Corticosteroid-binding globulin
Testosterone	CARRIED_BY	Albumin
Testosterone	CARRIED_BY	Sex hormone-binding globulin
Efavirenz	CARRIED_BY	Albumin
Niacin	CARRIED_BY	Thyroxine-binding globulin
Cysteine-Methylene-Carbamoyl-1,10-Phenanthroline	CARRIED_BY	Fatty acid-binding protein, adipocyte
8-anilinonaphthalene-1-sulfonic acid	CARRIED_BY	Fatty acid-binding protein, adipocyte
8-anilinonaphthalene-1-sulfonic acid	CARRIED_BY	Transthyretin
N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid	CARRIED_BY	Transthyretin
Resveratrol	CARRIED_BY	Albumin
Resveratrol	CARRIED_BY	Transthyretin
Sulfamethazine	CARRIED_BY	Albumin
Liotrix	CARRIED_BY	Albumin
Liotrix	CARRIED_BY	Thyroxine-binding globulin
Liotrix	CARRIED_BY	Transthyretin
Ketazolam	CARRIED_BY	Albumin
Solifenacin	CARRIED_BY	Alpha-1-acid glycoprotein 1
Solifenacin	CARRIED_BY	Alpha-1-acid glycoprotein 2
